"","LLgeneID","EnsemblID","LLgeneSymbol","logFC","Fold_change","PValue","FDR","wt_1","wt_2","wt_3","wt_4","iqgap1_mut_1","iqgap1_mut_2","iqgap1_mut_3","iqgap1_mut_4"
"LL0000008492","LL0000008492","ENSDARG00000075163","cxcl20",-1.25772622914786,0.418202552005316,0.000107934389405185,0.00234999821596439,44.0947843215373,38.9577118888675,58.3941272983557,81.3001678093456,25.4377570359786,14.6860705006186,10.8470903853666,27.1916992979111
"LL0000000375","LL0000000375","ENSDARG00000091211","adh8a",-1.26161437548658,0.417076989418288,0.00116815445336759,0.0168782939799039,36.9695233516486,26.8087303351317,90.0007411438336,64.9515944674024,18.9626861918726,21.1994544526307,12.2062380235528,26.0093987005413
"LL0000022260","LL0000022260","ENSDARG00000070231","polh",-1.26834355956452,0.415136140855678,5.16301116894233e-23,2.10345768669228e-20,277.59671038786,279.88040383318,351.371559088382,329.26567962785,114.469906661904,107.697850337869,91.7072187126446,113.802297061628
"LL0000026146","LL0000026146","","si:ch211-79h18.2",-1.27014607176415,0.41461779104924,0.000214726608505851,0.00420829721291096,24.6048706666531,22.0085452196906,34.5525713189719,39.9959810627233,8.81164230037114,12.8192886372514,13.0922996619572,7.01507932388094
"LL0000012051","LL0000012051","ENSDARG00000070770","her4.3",-1.27227544543458,0.414006279292513,0.0027965413044569,0.0336147515134294,84.5013619168386,61.813749597428,121.209035198439,142.008135126967,49.3680407253186,60.4198760623974,26.5117481433188,11.7996408954608
"LL0000025791","LL0000025791","ENSDARG00000087585","si:ch211-242f23.8",-1.27472458867077,0.413304051532336,1.26480570354413e-09,9.6892765135607e-08,96.5439492735979,92.9456507083834,121.257988766774,113.401399483378,50.3549986998354,43.0926301324115,18.4536529999899,42.2854025263955
"LL0000000817","LL0000000817","ENSDARG00000094110","AL954145.1",-1.2915951936908,0.408499100382081,1.42322602595225e-10,1.26300741293169e-08,84.9180252768615,95.0295900347924,105.18163692543,100.453917959754,49.9018037115369,29.9944748805366,26.3477156722077,31.7744596126915
"LL0000026504","LL0000026504","ENSDARG00000100480","si:ch73-364h19.2",-1.29439408700133,0.407707361994448,0.0016911584649077,0.0226913971870775,44.335016702371,42.8823168927798,31.908589381767,21.703546333877,13.5111929024816,5.88409964520139,9.04018750047855,20.3353122865232
"LL0000004480","LL0000004480","ENSDARG00000117816","CABZ01078767.1",-1.30127659855701,0.405766987959443,0.000198611545063683,0.00395004869468741,22.5201464831887,13.2961199276519,26.875509016132,24.9778908601214,5.03549986998354,10.9435237452543,7.17642061110717,7.37980953615426
"LL0000031224","LL0000031224","ENSDARG00000033726","tshba",-1.30408055293196,0.404979124160085,0.00046874054884738,0.00810544348421684,23.3737982451869,13.6972537886039,22.5186414342818,17.7497842669635,11.0780997139638,7.01507932388094,1.02520294444388,8.0543623859801
"LL0000006502","LL0000006502","ENSDARG00000095025","CR388166.2",-1.30716761389866,0.404113481326003,9.73222464680563e-06,0.00029012171677157,24.5341462534473,28.128302273728,32.2092356385048,27.6599754410959,12.8366400526558,14.5730550798252,4.36355370694095,6.92203456262488
"LL0000002319","LL0000002319","ENSDARG00000097429","BX005461.3",-1.30811564756421,0.403848014734154,2.38499611672308e-05,0.000641924348647707,19.5675054122912,22.5186414342818,29.5829737782725,32.2271991678947,13.028004458636,7.17642061110717,8.0543623859801,8.13001678093456
"LL0000011358","LL0000011358","ENSDARG00000029955","glb1l",-1.30896232701425,0.403611076580086,7.55221812367806e-09,4.98947403261866e-07,282.658703812622,283.865934340886,296.684637378255,282.349319346656,59.1261198354903,126.782764622416,91.2633996435817,109.595582122803
"LL0000002547","LL0000002547","ENSDARG00000097247","BX322555.3",-1.31584078365019,0.401691326733447,4.00424897486834e-07,1.71449443766297e-05,80.2267721903941,83.2112754565048,82.0434472784089,133.481030553524,35.746839926119,28.2340890899845,36.6674847621744,31.0363390612177
"LL0000011807","LL0000011807","ENSDARG00000090228","gsta.1",-1.31765397610189,0.401186794480914,1.46012524950309e-24,6.88794874278746e-22,1465.59230815845,1136.64328130654,1604.08378702412,1333.55071229374,636.519338821319,478.963613729359,335.145919537783,428.085352554121
"LL0000007469","LL0000007469","ENSDARG00000112540","cst14b.2",-1.31766652702627,0.401183304316276,1.05622269948884e-05,0.000312096397434674,46.4354078406283,28.1987992719078,69.1486390496835,57.4113648888573,22.1494965614453,17.2762856594859,12.7188785179893,15.6651418673265
"LL0000038905","LL0000038905","ENSDARG00000074764","zgc:171426",-1.32230624992095,0.399895166901735,3.91077699367823e-05,0.000984615005458931,25.701191336396,39.0840133759081,49.7120907760838,50.6317355488674,13.0181893704715,9.64678016825958,15.0189547652993,16.7636851410211
"LL0000040140","LL0000040140","ENSDARG00000070858","si:busm1-105l16.2",-1.32271980640846,0.399780551175794,0.000573106282639191,0.0095294177250048,36.7535255583131,28.4721710344396,27.0221432756313,46.2869340527749,18.4652859761111,6.02506565950816,5.89153484788074,16.9564488800094
"LL0000027630","LL0000027630","ENSDARG00000110810","si:dkey-3h2.2",-1.32635809925563,0.398773625828399,0.00109086266880855,0.0159551225103968,29.2674220579709,20.7664014638121,22.4682969202015,16.7313120533241,5.94009225966032,8.85155577024251,11.2415318593613,3.47570335181306
"LL0000039212","LL0000039212","ENSDARG00000052375","zgc:66455",-1.32849362268254,0.398183784988145,0.00336851188848905,0.0388737837637692,10.0215418912585,8.20162355555105,8.0543623859801,10.1625209761682,2.93512581184369,1.95814273341581,1.97219825188483,5.03549986998354
"LL0000007811","LL0000007811","ENSDARG00000100755","CU074330.1",-1.32928990465821,0.397964071828298,9.91164964130908e-13,1.20051507750072e-10,88.7092857866223,105.915940450461,105.670382335989,92.985540599116,38.2622469408249,34.5493392277588,30.3146064302326,34.074932833092
"LL0000008965","LL0000008965","ENSDARG00000070683","dkk3b",-1.33425234534898,0.396597545673202,7.61660614880161e-08,3.9084527239528e-06,74.9435335716236,64.4543983357893,129.277890397234,112.772323888827,37.2514260351579,30.4875629285046,28.3239640842916,30.351212367945
"LL0000006897","LL0000006897","ENSDARG00000096544","CR774189.1",-1.33646146590842,0.395990722108353,0.000163497287009886,0.00335408680233714,22.1494965614453,17.2762856594859,38.1566355539679,23.4977128009897,7.88879300753932,12.0851996879605,7.01507932388094,7.17642061110717
"LL0000009255","LL0000009255","ENSDARG00000111509","dtwd1",-1.33726877007538,0.395769195366451,2.11724647759402e-11,2.10854224207502e-09,91.066254280782,106.611603247291,114.586309984649,112.126446033827,49.9773186050065,35.9651617346593,19.5675054122912,38.1837833016083
"LL0000030058","LL0000030058","ENSDARG00000011785","tbx6",-1.34898278447769,0.392568743788767,0.000116098552213899,0.00250142145070475,45.9836377188844,75.3884952365086,44.3744606674087,55.3904985698189,10.0215418912585,25.630073611097,18.1223153684552,22.3575461475701
"LL0000000346","LL0000000346","ENSDARG00000104083","adgre5b.2",-1.35041294318653,0.392179779104429,0.000992496088099263,0.01489242595586,31.1697441951981,11.2942777114483,36.3434443805356,33.0430216884833,6.33125056815279,10.2729403414529,6.56956887061004,12.7502616984354
"LL0000003341","LL0000003341","ENSDARG00000104407","BX649453.1",-1.35335684704799,0.391380329198963,2.6216946359238e-05,0.000697967792726288,31.2005862926904,51.0666679052452,34.9475646663522,57.4519077984198,13.065813418737,14.7137306200919,14.9621620436489,16.1059382572134
"LL0000003862","LL0000003862","ENSDARG00000105682","BX957362.1",-1.35365715780446,0.391298868122882,0.000176769685395543,0.00355775454386284,14.3528412222143,20.1359059649502,22.3575461475701,18.5891301416767,9.79071366707904,4.93049562971208,2.01419994799342,8.01723351300679
"LL0000001881","LL0000001881","ENSDARG00000074919","BFSP1",-1.36047374430945,0.389454381929993,0.000307704814819262,0.00567092170368413,3466.89170951269,2965.19021071758,3278.01977636162,2781.98002901335,355.745421722027,1278.63002877434,1017.26834971444,1452.88727686262
"LL0000025684","LL0000025684","ENSDARG00000087714","si:ch211-226o13.1",-1.36349265399909,0.388640281723142,8.16485771301092e-07,3.22860086831104e-05,53.6386180533039,40.5335787074448,77.5603600901157,67.7622712427646,17.9757502927571,21.8420956396245,22.1461284281876,15.2327436747129
"LL0000027790","LL0000027790","ENSDARG00000043436","si:dkey-5n18.1",-1.364320152641,0.388417429988967,2.23895551013078e-07,1.01866793082752e-05,99.213264723459,68.68859727774,97.6591439300087,92.4789408831307,48.9187635307281,23.4977128009897,22.6802798966756,21.1490994539309
"LL0000010947","LL0000010947","ENSDARG00000029105","ftr51",-1.365506336831,0.388098204341571,9.61091323763387e-10,7.5343395348903e-08,269.969138656038,145.942670639477,241.472360765191,165.355441205765,87.1422502777299,74.4525123054035,47.7638485879906,68.4862689430193
"LL0000004333","LL0000004333","ENSDARG00000117812","CABZ01068177.1",-1.36617086125885,0.387919482336744,2.84454372646171e-15,4.8104991359012e-13,184.897627602788,179.617955790411,245.138204670539,172.440671322885,59.9436161616337,80.9966817440123,52.6316961355751,67.7427037373523
"LL0000013614","LL0000013614","ENSDARG00000088711","lgals1l1",-1.36749579339703,0.387563391104606,1.52131435140765e-08,9.52947307678037e-07,1400.78106093444,1176.9842403688,1020.04472437245,658.297621273248,482.740142273931,328.938607072855,257.588813678678,330.147513475601
"LL0000030101","LL0000030101","ENSDARG00000077387","tcte1",-1.37997430162201,0.384225639379476,4.95635021085255e-07,2.05983463399713e-05,32.3093551013608,41.4161632895814,44.3123988558552,34.0732424302788,15.3780441666582,8.0543623859801,12.1950251714018,14.6756290592184
"LL0000022147","LL0000022147","ENSDARG00000011929","plp1b",-1.39245123946677,0.380917047482505,9.23639408622116e-06,0.000277804698640269,51.3465602106231,28.455058733271,55.76739042503,39.1628546683162,19.7219825188483,9.06389976597037,10.0215418912585,18.4536529999899
"LL0000027597","LL0000027597","ENSDARG00000097118","si:dkey-33c14.3",-1.39317309708643,0.380726501950508,4.19509075826334e-19,1.11684945939547e-16,1334.19211740009,1217.58386856202,1432.07833626084,958.564753055029,476.214176071073,382.110788703925,367.869101751075,363.235477048632
"LL0000021294","LL0000021294","ENSDARG00000042496","parp12a",-1.39322953654845,0.380711607895958,1.26631512001663e-07,6.11309645639627e-06,64.1378681040543,85.0918443888421,58.3941272983557,67.0726384427102,19.5675054122912,28.3930696345292,13.8053877631938,26.1845993239144
"LL0000019918","LL0000019918","ENSDARG00000101645","myrfl",-1.3964960259825,0.379850591791554,3.42052446927871e-06,0.000114396122455765,48.0234505370227,34.5134694079845,51.9562876584902,29.2929669481485,12.3024353333266,11.0747482807226,12.1950251714018,17.6107548710621
"LL0000023076","LL0000023076","ENSDARG00000101170","rab42b",-1.41901972334139,0.37396632699525,2.11740925125309e-15,3.67322692625448e-13,134.910569965167,148.819957175007,135.01578734481,168.997508607451,53.2493528008904,51.3721696735721,34.0732424302788,52.2853501666379
"LL0000012709","LL0000012709","ENSDARG00000101756","im:7141269",-1.42142404654356,0.373343612506058,2.61733713076447e-08,1.53328056882627e-06,93.9440692794753,79.4201014287545,133.704764482186,117.508145432283,43.9800210170317,44.9871558384329,25.6751903254042,22.0111072172101
"LL0000004096","LL0000004096","ENSDARG00000076361","CABZ01039859.1",-1.42254219142603,0.373054368758208,4.48002212743819e-08,2.48359956827309e-06,83.0414384999544,97.6591439300087,176.827864985327,131.102286262351,47.9744969686873,42.4022624155239,31.2200991938979,31.0667798629013
"LL0000007886","LL0000007886","ENSDARG00000097466","CU207343.2",-1.43377133306498,0.370161990467359,2.98150063697717e-09,2.10972554283366e-07,42.9468136452868,47.2066068071526,48.9437776217281,43.2207246900561,18.5104975220595,12.3565611519217,15.5728327261026,12.2526987796722
"LL0000008306","LL0000008306","ENSDARG00000095351","CU914776.1",-1.43899979968499,0.368822915480951,8.11605299907964e-06,0.000246869399425625,69.421378466346,73.0147481147613,52.1821686277829,42.0333207221991,17.9813640267006,13.9937913841836,15.184384199938,26.9146718708003
"LL0000003212","LL0000003212","ENSDARG00000097533","BX571880.1",-1.44606313386288,0.367021597403294,0.00447649188769804,0.0487716330503698,57.913601666598,11.329874707463,38.7432809516053,34.43656690387,12.1721551558124,8.86171829121868,4.76468756789292,18.5338209717806
"LL0000025467","LL0000025467","ENSDARG00000017504","si:ch211-1o7.3",-1.44776865999482,0.366587967944829,0.00130417839915487,0.0183602371596206,24.1630871579403,24.3900503428037,11.7405032473747,18.6023559674502,11.833189511309,3.02129992199012,4.00861675650339,6.15121766666329
"LL0000026736","LL0000026736","ENSDARG00000078002","si:dkey-13n15.11",-1.45477728592948,0.36481139897326,1.07418503396132e-06,4.16192527063199e-05,69.1051426379438,72.3997700254776,58.7442820024743,70.0130379419115,11.0780997139638,31.0667798629013,17.428450055546,26.1766777544353
"LL0000012896","LL0000012896","ENSDARG00000086374","isg15",-1.45756601527362,0.364106899699877,6.96562663633363e-05,0.00161743294148856,32.8064942222042,17.1155200702077,46.7475964903737,24.4593817653641,11.7488564004949,9.86099125942415,5.03549986998354,10.0215418912585
"LL0000003917","LL0000003917","ENSDARG00000052207","c3a.3",-1.4650652557062,0.362219154440654,4.91811111766456e-12,5.46459048937531e-10,1451.10924431234,1042.14954911554,1064.8269792385,1780.41269989881,413.34398432924,541.465628644139,288.848155971052,382.023233136171
"LL0000024565","LL0000024565","ENSDARG00000057678","sfrp1b",-1.46610917607267,0.361957150919579,1.22210030945312e-18,3.12962430675095e-16,159.073657123107,151.421562544906,211.329058452745,184.065416941086,69.0269388159691,54.3833985958222,41.0883217541598,56.3861619444135
"LL0000002833","LL0000002833","ENSDARG00000097932","BX510649.1",-1.46655153730746,0.361846184109047,8.49612197248099e-06,0.000256399802152684,24.461342254431,39.2146768667406,38.4956294577252,37.0119364873489,7.47031452798131,8.66781131703383,9.79908274698797,16.3651779084251
"LL0000027779","LL0000027779","ENSDARG00000093350","si:dkey-58f10.7",-1.46677687615798,0.361789670685641,8.00273690151927e-06,0.000243974594722167,22.1494965614453,42.6825880999065,42.0701366364262,38.1837833016083,15.7775860150786,9.06389976597037,10.0215418912585,10.2520294444388
"LL0000020513","LL0000020513","ENSDARG00000096979","NPC2 (1 of many)",-1.47186408264623,0.360516180757963,1.60553436295031e-05,0.000456838237940433,36.2683712816818,70.8162319539827,104.437758428561,66.8815092731214,28.1404896306538,15.4703124316582,17.1356559761727,26.5953173946322
"LL0000009789","LL0000009789","ENSDARG00000013997","ern1",-1.47789162849814,0.359013094773589,1.34021858648794e-18,3.36795678243683e-16,1209.6001062749,1793.07994983235,1307.82709242352,1260.15260104486,444.182372859011,457.226328252591,326.398810686939,458.230488168502
"LL0000005193","LL0000005193","ENSDARG00000038541","ccr12a",-1.48325802328364,0.357680153864826,5.80833173553445e-05,0.00138703580849721,20.5040588888776,26.1766777544353,25.4063024404205,20.5458806829058,9.79071366707904,1.97219825188483,5.03549986998354,11.0236960803843
"LL0000026664","LL0000026664","ENSDARG00000095150","si:dkey-114c15.5",-1.48862973408992,0.356350848809653,3.71236774699806e-06,0.000123076831473204,20.7417053123593,24.5376517870132,20.070963017512,24.0805406555138,7.87552179665426,5.45171878884462,4.81845383888624,9.46387580352661
"LL0000009700","LL0000009700","ENSDARG00000055539","epdl2",-1.48981943849975,0.356057108685586,7.49846625256303e-15,1.1860368180304e-12,566.052418372569,499.949763284041,500.305468387739,371.759370480291,123.873296801595,175.376983097023,127.125165111041,174.17558659682
"LL0000025039","LL0000025039","ENSDARG00000094946","si:ch211-132b12.2",-1.49099955474863,0.35576597510681,3.59612177577069e-05,0.000914162928858766,52.8549131505135,27.6549652859496,52.0218239575228,36.0358834972024,19.2801299614399,17.1848229707004,3.49279971609399,11.7488564004949
"LL0000026959","LL0000026959","ENSDARG00000103371","si:dkey-190j3.6",-1.49525591507182,0.354717911190082,3.40341557137545e-05,0.000877415544570609,17.2708189087274,13.8546927194909,22.3979034216868,19.9228252798219,2.45023503722088,7.33953772422436,4.14630855827663,8.11073099339472
"LL0000021373","LL0000021373","ENSDARG00000099447","pcdh1g18",-1.50235857890479,0.352975858764035,2.5536995586132e-06,8.86018418471616e-05,245.179051650993,233.794241769687,196.716837920777,242.521313768455,32.1298602788712,78.7414602759379,81.0054547010368,81.9291451612634
"LL0000039532","LL0000039532","ENSDARG00000098800","znf1156",-1.50404455222843,0.352563602347703,2.3490078462292e-07,1.0633412790784e-05,121.60138930853,143.169591191588,166.483670518209,158.393051934558,29.4784469036168,38.9670403949746,28.340488879585,77.2546390052875
"LL0000027512","LL0000027512","ENSDARG00000068290","si:dkey-286h2.3",-1.50795144647083,0.35161013312742,2.59673829088084e-08,1.52453484505447e-06,52.5583195374143,34.3947771124487,62.7060434186782,45.1482918342724,21.0552595135341,15.7163611383247,9.82632211089572,13.1909522270663
"LL0000038718","LL0000038718","ENSDARG00000054054","zgc:153219",-1.51135819967174,0.35078082704674,4.70878829509205e-06,0.000153286450928245,36.2700373639443,34.9964834298829,74.2429817374604,55.9315424234538,17.3221195527434,20.9049363851652,7.94532281944008,15.2227449095024
"LL0000039473","LL0000039473","ENSDARG00000112541","znf1093",-1.51708629889493,0.349390842533647,1.96351748109295e-10,1.69221222913809e-08,95.0295900347924,96.3014596293895,104.053179769444,114.748971037185,18.5298309569369,37.8812487972014,28.6533941881242,39.6643193699845
"LL0000002915","LL0000002915","ENSDARG00000101943","BX511111.2",-1.51809297581007,0.349147131283478,0.00220135767326797,0.0280133963447716,13.8576956421947,13.9900724801968,24.0000009294313,16.3100838316097,5.67068670470186,10.9773705362954,0,3.25412711560997
"LL0000002678","LL0000002678","ENSDARG00000094081","BX323880.1",-1.5182336630801,0.34911308516813,0.00229462533122108,0.0289536276542485,13.5531829255481,37.1406785523507,33.8818449345448,53.145344699783,6.20731246492811,11.8923554588655,5.41819786010229,17.447504432681
"LL0000007340","LL0000007340","ENSDARG00000059826","crtac1a",-1.51863846930833,0.349015141166016,1.40797627925137e-21,4.73238427159876e-19,478.227766667568,448.167175049018,686.819439971423,434.707686818309,168.622950536153,150.057896125509,130.28004458636,165.057674055465
"LL0000029090","LL0000029090","ENSDARG00000069878","snu13a",-1.51951709331059,0.348802650159833,7.7305227496302e-16,1.45360857492872e-13,438.962750035915,388.208301289625,293.512581184369,355.402906114969,144.956571513535,109.773897165641,77.1658725626903,118.92354155549
"LL0000011195","LL0000011195","ENSDARG00000068857","gbp4",-1.53186880409587,0.345829104854535,5.91501389019531e-05,0.00140875826832118,37.2047119349004,64.096443186257,108.766797191644,118.25419431685,27.6804794999848,32.2174495439204,22.3575461475701,14.6756290592184
"LL0000025233","LL0000025233","ENSDARG00000093044","si:ch211-161h7.5",-1.53799642962137,0.344363363824452,0.000596027521480067,0.00984433908174295,48.3188571711784,50.3549986998354,23.0495463498945,45.1089295555308,5.03397649123756,17.2762856594859,15.654004329833,9.79071366707904
"LL0000018924","LL0000018924","ENSDARG00000111491","MFAP4 (1 of many)",-1.54054693808442,0.343755109313804,4.06962924431689e-06,0.000134103260723575,272.428594102625,210.529715983201,372.055200218073,372.496067382162,157.127755313042,89.6027373443952,30.6569168316367,102.854874799798
"LL0000021142","LL0000021142","ENSDARG00000094793","ovch2",-1.54559376809068,0.342554687448644,0.00328348890657612,0.038166899310048,11.2772323888827,6.04077178948507,6.09751258570092,7.8270021649165,2.75119054044921,1.97219825188483,1.00709997399671,3.00646256737754
"LL0000024780","LL0000024780","ENSDARG00000090108","si:ch1073-174d20.1",-1.56094251624031,0.338929585980655,1.60717328062578e-26,9.64463000408485e-24,787.355861332901,780.266356141822,851.304219652634,592.895413992425,260.432983544303,220.886204211101,154.086296021496,231.497617688071
"LL0000008305","LL0000008305","ENSDARG00000105313","CU914760.1",-1.5670807138942,0.337490614297332,0.00279889029052806,0.0336270921652039,10.7697850337869,3.94439650376966,11.0780997139638,10.0215418912585,3.07560883333164,2.01359059649502,4.06500839046728,0.978375270614562
"LL0000025421","LL0000025421","ENSDARG00000094747","si:ch211-197g15.6",-1.56758559221817,0.337372528437438,2.23810154917496e-05,0.00060849658802594,38.293608091854,56.6392785640523,57.1838883134007,85.2409417990814,10.2420158128662,22.8517736316541,10.0679529824751,27.1136059644168
"LL0000002384","LL0000002384","ENSDARG00000110543","BX119963.3",-1.57309355022374,0.336086954584265,0.00262792260217432,0.032046354126923,11.7488564004949,7.88879300753932,9.06389976597037,7.01507932388094,0,2.01359059649502,3.04875629285046,4.89187635307281
"LL0000001440","LL0000001440","ENSDARG00000012829","asah2",-1.57507079072239,0.335626656631456,0.000117336671558033,0.00252607346799356,10.8470903853666,14.0993996359539,17.0366212151394,15.3780441666582,4.02718119299005,5.0812604880841,5.87025162368737,0.979071366707904
"LL0000022631","LL0000022631","ENSDARG00000044048","prnpb",-1.5750715035971,0.335626490789271,2.51326590686771e-07,1.13429927037652e-05,33.2884264680687,23.666379022618,49.3478987258387,45.0969385106632,11.2772323888827,10.0679529824751,10.1625209761682,11.7405032473747
"LL0000006652","LL0000006652","ENSDARG00000100484","CR450808.1",-1.57718981543203,0.335134051396547,1.70117350651125e-08,1.05155987164554e-06,40.430064163639,31.2200991938979,54.1163262127958,54.3357560555257,18.1223153684552,11.178773073785,8.80537743553106,12.7279277672028
"LL0000038722","LL0000038722","ENSDARG00000098911","zgc:153293",-1.59594161443147,0.33080624736623,2.5339105897418e-08,1.50075598783188e-06,56.7400125349745,90.2840708983477,120.830419032156,75.479443509616,31.3005646065981,26.9640224581373,12.1600663745122,25.480801414352
"LL0000025491","LL0000025491","ENSDARG00000102713","si:ch211-205a14.1",-1.61121309915482,0.327323003620769,4.74915845349846e-08,2.6168057716418e-06,76.3817573768789,62.0927060766153,71.3344107706743,51.7750096631707,10.973588370928,19.5711242094337,15.4543078280993,28.7294467996275
"LL0000026004","LL0000026004","ENSDARG00000092354","si:ch211-284e13.6",-1.64191351148733,0.320431190079775,7.39970112853594e-34,7.65271398635396e-31,618.19737549966,560.784981123864,608.735006472475,561.587405332759,187.981702407918,167.636851410211,147.036596203519,131.282198775486
"LL0000039464","LL0000039464","ENSDARG00000104006","znf1082",-1.64667970322591,0.319374337121218,0.00196213752911351,0.0255840365490396,15.8636952437986,23.5690602691048,29.3036060055676,25.7864921433942,11.0780997139638,11.3544069627959,3.97778742444226,0
"LL0000026001","LL0000026001","ENSDARG00000097952","si:ch211-284e13.14",-1.64699558894128,0.319304416074731,6.57426923848558e-05,0.00154254385299859,20.7869695748661,34.3219671138078,19.3014896825638,31.330201982205,11.6687575066887,8.62798030876681,5.8115491074505,2.69244625844674
"LL0000001880","LL0000001880","ENSDARG00000005616","bfb",-1.65098572812468,0.318422518814041,8.00992665421195e-05,0.00182679319597205,20.5458806829058,18.6023559674502,14.7914868891362,12.0851996879605,7.01507932388094,4.10081177777552,5.03397649123756,2.03250419523364
"LL0000008303","LL0000008303","ENSDARG00000103634","CU914622.2",-1.66049006585687,0.316331676239373,2.16956715651476e-05,0.000595888572742854,24.4398142599518,17.6232846007423,28.59687465233,15.3280616042299,8.01723351300679,8.30414384999544,5.17492783299221,2.03250419523364
"LL0000006579","LL0000006579","ENSDARG00000094958","CR392341.3",-1.66444994179457,0.315464606880481,0.000733370797173493,0.0115997690383518,15.7519075130607,16.6225958477414,13.990929830256,5.91659475565449,4.02839989598683,5.01077094562924,3.07560883333164,2.01359059649502
"LL0000020812","LL0000020812","ENSDARG00000058775","oct2",-1.68211731542661,0.311624957176306,1.47310018792369e-08,9.25471751240189e-07,55.1184804019217,60.486973722189,55.3737414036132,68.088890540327,9.78375270614562,21.5395700675739,18.7358833929059,11.0780997139638
"LL0000031070","LL0000031070","ENSDARG00000061762","trim108",-1.69422411605867,0.309020806536186,0.00337413803877166,0.0389053163484267,4.02839989598683,11.86550559925,11.2772323888827,6.04077178948507,3.04875629285046,2.37745190759339,1.50776990473017,1.41012175009765
"LL0000026258","LL0000026258","ENSDARG00000102946","si:ch73-167f10.1",-1.69528131009482,0.308794441799273,0.000851389997174832,0.0131948274547747,6.04259984398025,13.028004458636,11.2772323888827,9.06115768422761,4.06500839046728,1.95675054122912,2.93721410012371,0.986099125942415
"LL0000010975","LL0000010975","ENSDARG00000102557","ftr87",-1.7050009015431,0.306721052642774,2.74755449002787e-06,9.41133664743432e-05,29.7308853888726,32.2174495439204,68.088890540327,50.8755140719572,13.7069991339107,9.86099125942415,14.0993996359539,8.01723351300679
"LL0000002718","LL0000002718","ENSDARG00000104053","BX324181.1",-1.70675841500304,0.30634762780455,0.00257362893180985,0.0315560001584291,6.00290359286383,5.96668113666339,9.27258469685959,11.6564115596649,2.51442444547942,0,0.986099125942415,4.66287287960476
"LL0000028347","LL0000028347","ENSDARG00000071662","si:rp71-36a1.3",-1.71429394669291,0.304751674550869,0.00199788604323888,0.0258897146104339,15.4916172685553,27.4132612921904,15.0323128368877,9.64715970721692,4.02718119299005,2.03250419523364,7.8270021649165,2.93721410012371
"LL0000008597","LL0000008597","ENSDARG00000068283","cyp2x10.2",-1.71623241955233,0.304342470852722,5.97408936586953e-13,7.40264004418737e-11,110.05588515836,89.0614427876141,153.093555693805,143.136087551849,29.4611483099116,44.6823986089671,20.7954758288759,30.5887948867337
"LL0000038992","LL0000038992","ENSDARG00000034403","zgc:173443",-1.7317039526989,0.301096125204169,1.41025600936653e-07,6.72347053827244e-06,49.0682925068946,62.5207663857156,70.4313964117646,118.072623111602,26.3276970491724,14.9287433139911,13.5504974980117,21.549360781241
"LL0000003255","LL0000003255","ENSDARG00000103480","BX640512.3",-1.73630433932688,0.300137535595354,2.16384011719008e-06,7.65572327777949e-05,16.6442132340344,14.7914868891362,17.120699557944,21.0452379716428,3.07560883333164,6.04077178948507,2.71339310063691,5.87025162368737
"LL0000030171","LL0000030171","ENSDARG00000051857","tes",-1.73756238197476,0.299875927127806,1.53244500366046e-17,3.40544741350629e-15,662.471306246863,621.946283741494,840.424357457909,685.349956695533,124.248489868744,244.7252936812,151.325282558003,202.990182999888
"LL0000024916","LL0000024916","ENSDARG00000105279","si:ch211-108c17.2",-1.76229799891994,0.294778253231967,2.31161179615252e-15,3.95904010106657e-13,308.501290330184,221.074314602645,347.343556121956,287.62775257346,100.726517549039,93.8573295638373,60.5990090015178,45.5585815361621
"LL0000030267","LL0000030267","ENSDARG00000078644","theg",-1.78285542320098,0.29060764808476,0.000152891448775907,0.00316969789216297,10.7621279767602,10.7697850337869,28.59687465233,23.1632994019243,5.01077094562924,6.15121766666329,2.01359059649502,5.0812604880841
"LL0000028195","LL0000028195","ENSDARG00000114142","si:dkeyp-4f2.1",-1.79738037200966,0.287696510557448,1.9589547357969e-05,0.00054415634184755,78.7900251282321,60.2385654117386,100.609373642904,83.0788513606485,6.5763628301985,29.9844533386454,27.8137558827625,13.2292902189723
"LL0000030341","LL0000030341","ENSDARG00000074371","tirap",-1.7980238227803,0.287568224772634,2.80343746310222e-05,0.000739035587699564,11.0747482807226,11.178773073785,11.7405032473747,11.7488564004949,2.95829737782725,3.02129992199012,1.00215418912585,4.10081177777552
"LL0000025519","LL0000025519","ENSDARG00000077309","si:ch211-209f23.6",-1.80169879964519,0.286836634461618,2.17035585464411e-07,9.92494873733426e-06,57.3873320001082,62.9873050102905,40.1036023424909,43.108512276149,7.88879300753932,11.0780997139638,10.0215418912585,21.5292618333215
"LL0000018677","LL0000018677","ENSDARG00000059294","marco",-1.80469809299744,0.286240934374368,9.59939666534049e-12,1.00827412864977e-09,77.5232379650584,79.267663614112,75.3348958373213,49.9326397021031,14.7914868891362,17.120699557944,15.0323128368877,22.5544647777654
"LL0000027421","LL0000027421","ENSDARG00000104141","si:dkey-262j3.7",-1.82413283059048,0.282410800558504,1.9642499534515e-08,1.20311428242272e-06,1284.93898970573,1303.37196800731,1051.02332144727,1168.35982739035,131.758889597989,433.742354595558,263.692449340411,346.236903067319
